generator,policy,key,data_id,mol_index,source_file,mol_pred,mol_cond,risk_prob,qed,all_core_pass,molecule,posebusters_position,mol_pred_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,intramol_pass,protein_pass,dock_pose_pass,source,generated_scaffold,pocket_path_rel,protein_tag,protein_family,protein_unseen_train,family_unseen_train,native_scaffold,native_scaffold_unseen_train,generated_scaffold_unseen_train,family_and_generated_scaffold_unseen,family_and_native_scaffold_unseen,protein_family_or_scaffold_unseen,risk_gt_0_5
MolCRAFT-T100,pb_qed,5mma_A_rec_4ztf_x2p_lig_tt_min_0_pocket10_5mma_A_rec_4ztf_x2p_lig_tt_min_0,63,11,results/molcraft_crossdock_t100_n16/5mma_A_rec_4ztf_x2p_lig_tt_min_0_pocket10_5mma_A_rec_4ztf_x2p_lig_tt_min_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data063_pb_qed_m011.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/POL_FOAMV_861_1060_0/5mma_A_rec_4ztf_x2p_lig_tt_min_0_pocket10.pdb,0.0008753663272053,0.6343099836765387,True,5mma_A_rec_4ztf_x2p_lig_tt_min_0_pocket10_5mma_A_rec_4ztf_x2p_lig_tt_min_0_gen__mol011,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,C1=CC2CCNC2=CC1,POL_FOAMV_861_1060_0/5mma_A_rec_4ztf_x2p_lig_tt_min_0_pocket10.pdb,POL_FOAMV,POL,True,False,O=C1NC2(CCC3CC32)n2c1c1c(cc2=O)C(=O)N(Cc2ccccc2)CC1,True,True,False,False,True,False
MolCRAFT-T100,pb_qed,5mma_A_rec_4ztf_x2p_lig_tt_min_0_pocket10_5mma_A_rec_4ztf_x2p_lig_tt_min_0,63,4,results/molcraft_crossdock_t100_n16/5mma_A_rec_4ztf_x2p_lig_tt_min_0_pocket10_5mma_A_rec_4ztf_x2p_lig_tt_min_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data063_pb_qed_m004.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/POL_FOAMV_861_1060_0/5mma_A_rec_4ztf_x2p_lig_tt_min_0_pocket10.pdb,0.0005683949579136,0.5402012213385194,True,5mma_A_rec_4ztf_x2p_lig_tt_min_0_pocket10_5mma_A_rec_4ztf_x2p_lig_tt_min_0_gen__mol004,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,c1ccc(C2CCNC2)cc1,POL_FOAMV_861_1060_0/5mma_A_rec_4ztf_x2p_lig_tt_min_0_pocket10.pdb,POL_FOAMV,POL,True,False,O=C1NC2(CCC3CC32)n2c1c1c(cc2=O)C(=O)N(Cc2ccccc2)CC1,True,False,False,False,False,False
MolCRAFT-T100,pb_qed,5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10_5ngz_A_rec_5ngz_2bg_lig_tt_min_0,43,13,results/molcraft_crossdock_t100_n16/5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10_5ngz_A_rec_5ngz_2bg_lig_tt_min_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data043_pb_qed_m013.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/UBE2T_HUMAN_1_156_0/5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10.pdb,0.0510385166369059,0.7334701876825193,True,5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10_5ngz_A_rec_5ngz_2bg_lig_tt_min_0_gen__mol013,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,c1ccc(N2CCCNCC2)nc1,UBE2T_HUMAN_1_156_0/5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10.pdb,UBE2T_HUMAN,UBE2T,True,True,c1ccc2scnc2c1,False,True,True,False,True,False
MolCRAFT-T100,pb_qed,5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10_5ngz_A_rec_5ngz_2bg_lig_tt_min_0,43,3,results/molcraft_crossdock_t100_n16/5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10_5ngz_A_rec_5ngz_2bg_lig_tt_min_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data043_pb_qed_m003.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/UBE2T_HUMAN_1_156_0/5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10.pdb,0.000614033550243,0.7222849484937856,True,5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10_5ngz_A_rec_5ngz_2bg_lig_tt_min_0_gen__mol003,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,c1ccccc1,UBE2T_HUMAN_1_156_0/5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10.pdb,UBE2T_HUMAN,UBE2T,True,True,c1ccc2scnc2c1,False,False,False,False,True,False
MolCRAFT-T100,pb_qed,5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10_5ngz_A_rec_5ngz_2bg_lig_tt_min_0,43,8,results/molcraft_crossdock_t100_n16/5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10_5ngz_A_rec_5ngz_2bg_lig_tt_min_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data043_pb_qed_m008.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/UBE2T_HUMAN_1_156_0/5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10.pdb,0.0007119351849916,0.6579925877417859,True,5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10_5ngz_A_rec_5ngz_2bg_lig_tt_min_0_gen__mol008,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,c1ccccc1,UBE2T_HUMAN_1_156_0/5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10.pdb,UBE2T_HUMAN,UBE2T,True,True,c1ccc2scnc2c1,False,False,False,False,True,False
MolCRAFT-T100,pb_qed,5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10_5ngz_A_rec_5ngz_2bg_lig_tt_min_0,43,12,results/molcraft_crossdock_t100_n16/5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10_5ngz_A_rec_5ngz_2bg_lig_tt_min_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data043_pb_qed_m012.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/UBE2T_HUMAN_1_156_0/5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10.pdb,0.0002080525648926,0.5859367170668044,True,5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10_5ngz_A_rec_5ngz_2bg_lig_tt_min_0_gen__mol012,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,c1ccccc1,UBE2T_HUMAN_1_156_0/5ngz_A_rec_5ngz_2bg_lig_tt_min_0_pocket10.pdb,UBE2T_HUMAN,UBE2T,True,True,c1ccc2scnc2c1,False,False,False,False,True,False
MolCRAFT-T100,pb_qed,5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10_5q0k_A_rec_5q0q_9ld_lig_tt_docked_0,22,10,results/molcraft_crossdock_t100_n16/5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10_5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data022_pb_qed_m010.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/NR1H4_HUMAN_258_486_0/5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10.pdb,0.0075228522943536,0.7620630434394925,True,5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10_5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_gen__mol010,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,C1=Cc2ccc(C3CCCC3)cc2C1,NR1H4_HUMAN_258_486_0/5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10.pdb,NR1H4_HUMAN,NR1H4,True,True,O=C(Nc1ccccc1)c1c2c(nn1-c1ccccc1)CCN(S(=O)(=O)c1cccs1)C2,True,True,True,True,True,False
MolCRAFT-T100,pb_qed,5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10_5q0k_A_rec_5q0q_9ld_lig_tt_docked_0,22,3,results/molcraft_crossdock_t100_n16/5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10_5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data022_pb_qed_m003.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/NR1H4_HUMAN_258_486_0/5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10.pdb,0.0034925858018028,0.5319367601870875,True,5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10_5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_gen__mol003,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,C(#Cc1cccc(-c2ccccc2)c1)Cc1ccccc1,NR1H4_HUMAN_258_486_0/5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10.pdb,NR1H4_HUMAN,NR1H4,True,True,O=C(Nc1ccccc1)c1c2c(nn1-c1ccccc1)CCN(S(=O)(=O)c1cccs1)C2,True,True,True,True,True,False
MolCRAFT-T100,pb_qed,5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10_5q0k_A_rec_5q0q_9ld_lig_tt_docked_0,22,9,results/molcraft_crossdock_t100_n16/5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10_5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data022_pb_qed_m009.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/NR1H4_HUMAN_258_486_0/5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10.pdb,0.3019897224474476,0.3476125870301993,True,5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10_5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_gen__mol009,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,O=C(NC1C=C2C=CCC3=C2C(=C1)CC3Cc1ccc2c(c1)OCCO2)c1cccc(-c2ccccn2)c1,NR1H4_HUMAN_258_486_0/5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10.pdb,NR1H4_HUMAN,NR1H4,True,True,O=C(Nc1ccccc1)c1c2c(nn1-c1ccccc1)CCN(S(=O)(=O)c1cccs1)C2,True,True,True,True,True,False
MolCRAFT-T100,pb_qed,5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10_5q0k_A_rec_5q0q_9ld_lig_tt_docked_0,22,6,results/molcraft_crossdock_t100_n16/5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10_5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data022_pb_qed_m006.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/NR1H4_HUMAN_258_486_0/5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10.pdb,0.0190394897064735,0.3316951656440711,True,5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10_5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_gen__mol006,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,c1ccc(-c2ccc(-c3cccc(-c4ccccc4)c3)cc2)cc1,NR1H4_HUMAN_258_486_0/5q0k_A_rec_5q0q_9ld_lig_tt_docked_0_pocket10.pdb,NR1H4_HUMAN,NR1H4,True,True,O=C(Nc1ccccc1)c1c2c(nn1-c1ccccc1)CCN(S(=O)(=O)c1cccs1)C2,True,True,True,True,True,False
MolCRAFT-T100,pb_qed,5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10_5tjn_A_rec_1zj1_nlc_lig_tt_docked_4,78,3,results/molcraft_crossdock_t100_n16/5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10_5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data078_pb_qed_m003.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/BGAT_HUMAN_63_353_0/5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10.pdb,0.0129893491442559,0.7767237345216775,True,5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10_5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_gen__mol003,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,c1ccc(-c2cccnc2)cc1,BGAT_HUMAN_63_353_0/5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10.pdb,BGAT_HUMAN,BGAT,True,True,C1CCC(OC2CCCOC2)OC1,False,False,False,False,True,False
MolCRAFT-T100,pb_qed,5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10_5tjn_A_rec_1zj1_nlc_lig_tt_docked_4,78,13,results/molcraft_crossdock_t100_n16/5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10_5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data078_pb_qed_m013.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/BGAT_HUMAN_63_353_0/5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10.pdb,0.0268835165652099,0.7155606996060778,True,5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10_5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_gen__mol013,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,c1ccc(C2CCCCS2)cc1,BGAT_HUMAN_63_353_0/5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10.pdb,BGAT_HUMAN,BGAT,True,True,C1CCC(OC2CCCOC2)OC1,False,True,True,False,True,False
MolCRAFT-T100,pb_qed,5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10_5tjn_A_rec_1zj1_nlc_lig_tt_docked_4,78,15,results/molcraft_crossdock_t100_n16/5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10_5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data078_pb_qed_m015.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/BGAT_HUMAN_63_353_0/5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10.pdb,0.0379494551815851,0.6949515423227632,True,5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10_5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_gen__mol015,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,C1=CC2=NN=C3C=CC=CC3C2C=C1,BGAT_HUMAN_63_353_0/5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10.pdb,BGAT_HUMAN,BGAT,True,True,C1CCC(OC2CCCOC2)OC1,False,True,True,False,True,False
MolCRAFT-T100,pb_qed,5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10_5tjn_A_rec_1zj1_nlc_lig_tt_docked_4,78,5,results/molcraft_crossdock_t100_n16/5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10_5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data078_pb_qed_m005.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/BGAT_HUMAN_63_353_0/5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10.pdb,0.1541856366039607,0.6742827384093912,True,5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10_5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_gen__mol005,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,C1=CC2C(=CC1)CC1=NC3=CCC=CC3N1C1=CCC=CC12,BGAT_HUMAN_63_353_0/5tjn_A_rec_1zj1_nlc_lig_tt_docked_4_pocket10.pdb,BGAT_HUMAN,BGAT,True,True,C1CCC(OC2CCCOC2)OC1,False,True,True,False,True,False
MolCRAFT-T100,pb_qed,5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10_5w2g_A_rec_5w2i_adp_lig_tt_min_0,9,12,results/molcraft_crossdock_t100_n16/5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10_5w2g_A_rec_5w2i_adp_lig_tt_min_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data009_pb_qed_m012.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/IPMK_HUMAN_49_416_0/5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10.pdb,0.1769520404199144,0.8611447200861545,True,5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10_5w2g_A_rec_5w2i_adp_lig_tt_min_0_gen__mol012,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,c1ccc(-c2ccccc2C2CCCCC2)cc1,IPMK_HUMAN_49_416_0/5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10.pdb,IPMK_HUMAN,IPMK,True,True,c1ncc2ncn(C3CCCO3)c2n1,False,True,True,False,True,False
MolCRAFT-T100,pb_qed,5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10_5w2g_A_rec_5w2i_adp_lig_tt_min_0,9,1,results/molcraft_crossdock_t100_n16/5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10_5w2g_A_rec_5w2i_adp_lig_tt_min_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data009_pb_qed_m001.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/IPMK_HUMAN_49_416_0/5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10.pdb,0.2146741127643127,0.794155356087461,True,5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10_5w2g_A_rec_5w2i_adp_lig_tt_min_0_gen__mol001,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,O=C(CN1CCCC1)n1c2ccccc2c2ccccc21,IPMK_HUMAN_49_416_0/5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10.pdb,IPMK_HUMAN,IPMK,True,True,c1ncc2ncn(C3CCCO3)c2n1,False,True,True,False,True,False
MolCRAFT-T100,pb_qed,5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10_5w2g_A_rec_5w2i_adp_lig_tt_min_0,9,6,results/molcraft_crossdock_t100_n16/5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10_5w2g_A_rec_5w2i_adp_lig_tt_min_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data009_pb_qed_m006.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/IPMK_HUMAN_49_416_0/5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10.pdb,0.4252188540047559,0.767880637949053,True,5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10_5w2g_A_rec_5w2i_adp_lig_tt_min_0_gen__mol006,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,O=C1C=CC=CC1c1cccc(OCCC2CCCN2)c1,IPMK_HUMAN_49_416_0/5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10.pdb,IPMK_HUMAN,IPMK,True,True,c1ncc2ncn(C3CCCO3)c2n1,False,True,True,False,True,False
MolCRAFT-T100,pb_qed,5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10_5w2g_A_rec_5w2i_adp_lig_tt_min_0,9,8,results/molcraft_crossdock_t100_n16/5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10_5w2g_A_rec_5w2i_adp_lig_tt_min_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_qed/data009_pb_qed_m008.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/IPMK_HUMAN_49_416_0/5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10.pdb,0.0279097061481493,0.7669319220796468,True,5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10_5w2g_A_rec_5w2i_adp_lig_tt_min_0_gen__mol008,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,c1ccc(-c2ccccc2)cc1,IPMK_HUMAN_49_416_0/5w2g_A_rec_5w2i_adp_lig_tt_min_0_pocket10.pdb,IPMK_HUMAN,IPMK,True,True,c1ncc2ncn(C3CCCO3)c2n1,False,False,False,False,True,False
MolCRAFT-T100,pb_rc_select,14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10_14gs_A_rec_20gs_cbd_lig_tt_min_0,3,5,results/molcraft_crossdock_t100_n16/14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10_14gs_A_rec_20gs_cbd_lig_tt_min_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_rc_select/data003_pb_rc_select_m005.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/GSTP1_HUMAN_2_210_0/14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10.pdb,0.0066996288635489,0.8612882688955404,True,14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10_14gs_A_rec_20gs_cbd_lig_tt_min_0_gen__mol005,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,C1=CC=CC(Nc2cccc(-c3ccccc3)c2)C=C1,GSTP1_HUMAN_2_210_0/14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10.pdb,GSTP1_HUMAN,GSTP1,True,True,O=C1c2ccccc2C(=O)c2ccccc21,False,True,True,False,True,False
MolCRAFT-T100,pb_rc_select,14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10_14gs_A_rec_20gs_cbd_lig_tt_min_0,3,15,results/molcraft_crossdock_t100_n16/14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10_14gs_A_rec_20gs_cbd_lig_tt_min_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_rc_select/data003_pb_rc_select_m015.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/GSTP1_HUMAN_2_210_0/14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10.pdb,0.0113877758721085,0.8466885548899004,True,14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10_14gs_A_rec_20gs_cbd_lig_tt_min_0_gen__mol015,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,c1ccc(C2CNc3ccccc32)cc1,GSTP1_HUMAN_2_210_0/14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10.pdb,GSTP1_HUMAN,GSTP1,True,True,O=C1c2ccccc2C(=O)c2ccccc21,False,True,True,False,True,False
MolCRAFT-T100,pb_rc_select,14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10_14gs_A_rec_20gs_cbd_lig_tt_min_0,3,13,results/molcraft_crossdock_t100_n16/14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10_14gs_A_rec_20gs_cbd_lig_tt_min_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_rc_select/data003_pb_rc_select_m013.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/GSTP1_HUMAN_2_210_0/14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10.pdb,0.0095608183388859,0.8340433876281916,True,14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10_14gs_A_rec_20gs_cbd_lig_tt_min_0_gen__mol013,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,c1ccc(CCc2ccccc2)cc1,GSTP1_HUMAN_2_210_0/14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10.pdb,GSTP1_HUMAN,GSTP1,True,True,O=C1c2ccccc2C(=O)c2ccccc21,False,False,False,False,True,False
MolCRAFT-T100,pb_rc_select,14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10_14gs_A_rec_20gs_cbd_lig_tt_min_0,3,10,results/molcraft_crossdock_t100_n16/14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10_14gs_A_rec_20gs_cbd_lig_tt_min_0_gen.sdf,results/molcraft_crossdock_t100_n16_dockfast_selection/extracted/pb_rc_select/data003_pb_rc_select_m010.sdf,data/raw/if3-crossdocked2020/crossdocked_pocket10/GSTP1_HUMAN_2_210_0/14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10.pdb,0.0567244519186995,0.7758813504283201,True,14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10_14gs_A_rec_20gs_cbd_lig_tt_min_0_gen__mol010,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,MolCRAFT-100,O=C1c2ccccc2CC2CC3CCCC3N12,GSTP1_HUMAN_2_210_0/14gs_A_rec_20gs_cbd_lig_tt_min_0_pocket10.pdb,GSTP1_HUMAN,GSTP1,True,True,O=C1c2ccccc2C(=O)c2ccccc21,False,True,True,False,True,False
